UserID,CourseID,CourseCategory,CourseType,CourseLevel,CourseRating,PeerPopularity,RecommendationScore
U0453,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.7208
U0453,C071,Data Science,Paid,Advanced,4.1,45.0,0.7046
U0453,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6269
U0454,C075,Business Analytics,Certification,Intermediate,4.7,44.0,0.7793
U0454,C025,Business Analytics,Paid,Advanced,4.2,42.0,0.6436
U0454,C074,Business Analytics,Paid,Beginner,4.2,41.0,0.6257
U0454,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0454,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0455,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0455,C014,AI & Machine Learning,Paid,Intermediate,4.6,17.0,0.6144
U0455,C004,AI & Machine Learning,Paid,Beginner,4.3,19.0,0.61
U0455,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0455,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0456,C063,Finance & Accounting,Certification,Beginner,4.2,35.0,0.7887
U0456,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0456,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0456,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0456,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0457,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0457,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0457,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0457,C018,Mobile Development,Paid,Advanced,3.9,26.0,0.5244
U0457,C070,AI & Machine Learning,Paid,Beginner,4.5,21.0,0.5056
U0458,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.84
U0458,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0458,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0458,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0458,C013,Finance & Accounting,Paid,Intermediate,4.5,23.0,0.5611
U0459,C059,Cloud Computing,Certification,Beginner,4.6,43.0,0.7414
U0459,C020,Cloud Computing,Paid,Intermediate,4.8,38.0,0.6921
U0459,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0459,C052,Cloud Computing,Free,Intermediate,3.7,48.0,0.6507
U0459,C056,Cloud Computing,Free,Advanced,4.3,39.0,0.61
U0460,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0460,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0460,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0460,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0460,C013,Finance & Accounting,Paid,Intermediate,4.5,23.0,0.5611
U0461,C059,Cloud Computing,Certification,Beginner,4.6,43.0,0.7414
U0461,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0461,C033,Cloud Computing,Paid,Beginner,3.5,51.0,0.6643
U0461,C009,Cloud Computing,Free,Advanced,4.5,39.0,0.65
U0461,C056,Cloud Computing,Free,Advanced,4.3,39.0,0.61
U0462,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.9231
U0462,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0462,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0462,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0462,C068,Cloud Computing,Certification,Intermediate,4.5,33.0,0.6231
U0463,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0463,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0463,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0463,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0463,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0464,C059,Cloud Computing,Certification,Beginner,4.6,43.0,0.7662
U0464,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.7208
U0464,C033,Cloud Computing,Paid,Beginner,3.5,51.0,0.7
U0464,C052,Cloud Computing,Free,Intermediate,3.7,48.0,0.6823
U0464,C009,Cloud Computing,Free,Advanced,4.5,39.0,0.6692
U0465,C069,Design (UI/UX),Paid,Advanced,4.6,42.0,0.76
U0465,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.74
U0465,C044,Design (UI/UX),Free,Advanced,4.3,41.0,0.68
U0465,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.64
U0465,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.64
U0466,C070,AI & Machine Learning,Paid,Beginner,4.5,46.0,0.8038
U0466,C014,AI & Machine Learning,Paid,Intermediate,4.6,42.0,0.7469
U0466,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.7208
U0466,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6269
U0466,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.6246
U0467,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.7971
U0467,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0467,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0467,C016,Cybersecurity,Free,Intermediate,4.2,39.0,0.59
U0467,C075,Business Analytics,Certification,Intermediate,4.7,44.0,0.5793
U0468,C062,Data Science,Paid,Advanced,4.2,46.0,0.6942
U0468,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6775
U0468,C066,Data Science,Paid,Advanced,4.8,39.0,0.6683
U0468,C071,Data Science,Paid,Advanced,4.1,45.0,0.6533
U0468,C017,Data Science,Paid,Intermediate,5.0,36.0,0.6458
U0469,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0469,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0469,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0469,C018,Mobile Development,Paid,Advanced,3.9,26.0,0.5244
U0469,C070,AI & Machine Learning,Paid,Beginner,4.5,21.0,0.5056
U0470,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.6467
U0470,C063,Finance & Accounting,Certification,Beginner,4.2,25.0,0.64
U0470,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.64
U0470,C013,Finance & Accounting,Paid,Intermediate,4.5,23.0,0.6333
U0470,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.6267
U0471,C006,Web Development,Paid,Beginner,4.1,47.0,0.7431
U0471,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.7208
U0471,C078,Web Development,Free,Beginner,4.2,43.0,0.6862
U0471,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6269
U0471,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.6246
U0472,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0472,C017,Data Science,Paid,Intermediate,5.0,14.0,0.6111
U0472,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0472,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0472,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0473,C079,Digital Marketing,Paid,Beginner,3.6,53.0,0.72
U0473,C077,Digital Marketing,Paid,Beginner,4.6,41.0,0.7057
U0473,C050,Digital Marketing,Paid,Intermediate,4.6,40.0,0.6879
U0473,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0473,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0474,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0474,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0474,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0474,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0474,C080,Finance & Accounting,Certification,Beginner,3.8,29.0,0.6318
U0475,C062,Data Science,Paid,Advanced,4.2,46.0,0.715
U0475,C066,Data Science,Paid,Advanced,4.8,39.0,0.71
U0475,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0475,C071,Data Science,Paid,Advanced,4.1,45.0,0.6771
U0475,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0476,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0476,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0476,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0476,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0476,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0477,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0477,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0477,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0477,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0477,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0478,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0478,C004,AI & Machine Learning,Paid,Beginner,4.3,19.0,0.61
U0478,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0478,C041,AI & Machine Learning,Paid,Intermediate,3.7,22.0,0.5733
U0478,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0479,C068,Cloud Computing,Certification,Intermediate,4.5,33.0,0.8231
U0479,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0479,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0479,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0479,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0480,C069,Design (UI/UX),Paid,Advanced,4.6,42.0,0.6809
U0480,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6748
U0480,C067,Design (UI/UX),Free,Advanced,4.7,39.0,0.6357
U0480,C044,Design (UI/UX),Free,Advanced,4.3,41.0,0.5991
U0480,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5661
U0481,C068,Cloud Computing,Certification,Intermediate,4.5,33.0,0.8231
U0481,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0481,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0481,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0481,C063,Finance & Accounting,Certification,Beginner,4.2,35.0,0.5887
U0482,C062,Data Science,Paid,Advanced,4.2,46.0,0.715
U0482,C017,Data Science,Paid,Intermediate,5.0,36.0,0.6964
U0482,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0482,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0482,C036,Data Science,Paid,Beginner,3.8,44.0,0.5993
U0483,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0483,C005,Finance & Accounting,Certification,Beginner,4.7,38.0,0.6721
U0483,C003,Finance & Accounting,Free,Beginner,4.1,44.0,0.6593
U0483,C030,Finance & Accounting,Paid,Beginner,4.4,40.0,0.6479
U0483,C013,Finance & Accounting,Paid,Intermediate,4.5,38.0,0.6321
U0484,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0484,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0484,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0484,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0484,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0485,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.7733
U0485,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.7689
U0485,C013,Finance & Accounting,Paid,Intermediate,4.5,23.0,0.7611
U0485,C003,Finance & Accounting,Free,Beginner,4.1,24.0,0.7089
U0485,C039,Finance & Accounting,Free,Intermediate,4.4,21.0,0.6856
U0486,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.9231
U0486,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0486,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0486,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0486,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0487,C069,Design (UI/UX),Paid,Advanced,4.6,42.0,0.7236
U0487,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0487,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0487,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0487,C075,Business Analytics,Certification,Intermediate,4.7,44.0,0.5793
U0488,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.7857
U0488,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.7162
U0488,C077,Digital Marketing,Paid,Beginner,4.6,41.0,0.6819
U0488,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0488,C038,Digital Marketing,Certification,Beginner,4.5,38.0,0.5905
U0489,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0489,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0489,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0489,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0489,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0490,C070,AI & Machine Learning,Paid,Beginner,4.5,46.0,0.775
U0490,C014,AI & Machine Learning,Paid,Intermediate,4.6,42.0,0.7236
U0490,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0490,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0490,C027,AI & Machine Learning,Paid,Beginner,4.0,42.0,0.6036
U0491,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.8503
U0491,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0491,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0491,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0491,C038,Digital Marketing,Certification,Beginner,4.5,33.0,0.6231
U0492,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.8559
U0492,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0492,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0492,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0492,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0493,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0493,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0493,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0493,C041,AI & Machine Learning,Paid,Intermediate,3.7,22.0,0.5733
U0493,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0494,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.7208
U0494,C078,Web Development,Free,Beginner,4.2,43.0,0.6862
U0494,C037,Web Development,Paid,Beginner,3.9,43.0,0.6262
U0494,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.6246
U0494,C070,AI & Machine Learning,Paid,Beginner,4.5,46.0,0.6038
U0495,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0495,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0495,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0495,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0495,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0496,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.74
U0496,C022,Web Development,Paid,Intermediate,4.0,45.0,0.7
U0496,C078,Web Development,Free,Beginner,4.2,43.0,0.7
U0496,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.64
U0496,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.64
U0497,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0497,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0497,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0497,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0497,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0498,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0498,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0498,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0498,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0498,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0499,C070,AI & Machine Learning,Paid,Beginner,4.5,21.0,0.7056
U0499,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0499,C014,AI & Machine Learning,Paid,Intermediate,4.6,17.0,0.6144
U0499,C004,AI & Machine Learning,Paid,Beginner,4.3,19.0,0.61
U0499,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0500,C014,AI & Machine Learning,Paid,Intermediate,4.6,42.0,0.7236
U0500,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0500,C004,AI & Machine Learning,Paid,Beginner,4.3,42.0,0.6636
U0500,C055,AI & Machine Learning,Paid,Intermediate,3.6,49.0,0.6486
U0500,C027,AI & Machine Learning,Paid,Beginner,4.0,42.0,0.6036
U0501,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0501,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0501,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0501,C038,Digital Marketing,Certification,Beginner,4.5,33.0,0.6231
U0501,C068,Cloud Computing,Certification,Intermediate,4.5,33.0,0.6231
U0502,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0502,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0502,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0502,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0502,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0503,C062,Data Science,Paid,Advanced,4.2,46.0,0.6942
U0503,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6775
U0503,C017,Data Science,Paid,Intermediate,5.0,36.0,0.6458
U0503,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5733
U0503,C036,Data Science,Paid,Beginner,3.8,44.0,0.5725
U0504,C069,Design (UI/UX),Paid,Advanced,4.6,42.0,0.6908
U0504,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6775
U0504,C067,Design (UI/UX),Free,Advanced,4.7,39.0,0.6483
U0504,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5733
U0504,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.5708
U0505,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.7656
U0505,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0505,C059,Cloud Computing,Certification,Beginner,4.6,17.0,0.6144
U0505,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0505,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0506,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0506,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0506,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0506,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0506,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0507,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.8559
U0507,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0507,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0507,C038,Digital Marketing,Certification,Beginner,4.5,33.0,0.6231
U0507,C063,Finance & Accounting,Certification,Beginner,4.2,35.0,0.5887
U0508,C025,Business Analytics,Paid,Advanced,4.2,42.0,0.6436
U0508,C074,Business Analytics,Paid,Beginner,4.2,41.0,0.6257
U0508,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0508,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0508,C059,Cloud Computing,Certification,Beginner,4.6,43.0,0.5414
U0509,C059,Cloud Computing,Certification,Beginner,4.6,43.0,0.7414
U0509,C020,Cloud Computing,Paid,Intermediate,4.8,38.0,0.6921
U0509,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0509,C052,Cloud Computing,Free,Intermediate,3.7,48.0,0.6507
U0509,C056,Cloud Computing,Free,Advanced,4.3,39.0,0.61
U0510,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0510,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0510,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0510,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0510,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0511,C067,Design (UI/UX),Free,Advanced,4.7,39.0,0.69
U0511,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0511,C044,Design (UI/UX),Free,Advanced,4.3,41.0,0.6457
U0511,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0511,C075,Business Analytics,Certification,Intermediate,4.7,44.0,0.5793
U0512,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0512,C017,Data Science,Paid,Intermediate,5.0,14.0,0.6111
U0512,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0512,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0512,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0513,C038,Digital Marketing,Certification,Beginner,4.5,33.0,0.8231
U0513,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0513,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0513,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0513,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0514,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.9231
U0514,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0514,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0514,C068,Cloud Computing,Certification,Intermediate,4.5,33.0,0.6231
U0514,C063,Finance & Accounting,Certification,Beginner,4.2,35.0,0.5887
U0515,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.8559
U0515,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0515,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0515,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0515,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0516,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0516,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0516,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0516,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0516,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0517,C059,Cloud Computing,Certification,Beginner,4.6,43.0,0.7414
U0517,C020,Cloud Computing,Paid,Intermediate,4.8,38.0,0.6921
U0517,C033,Cloud Computing,Paid,Beginner,3.5,51.0,0.6643
U0517,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0517,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0518,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.6467
U0518,C063,Finance & Accounting,Certification,Beginner,4.2,25.0,0.64
U0518,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.64
U0518,C013,Finance & Accounting,Paid,Intermediate,4.5,23.0,0.6333
U0518,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.6267
U0519,C038,Digital Marketing,Certification,Beginner,4.5,19.0,0.65
U0519,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0519,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0519,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0519,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0520,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0520,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0520,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0520,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0520,C038,Digital Marketing,Certification,Beginner,4.5,33.0,0.6231
U0521,C059,Cloud Computing,Certification,Beginner,4.6,43.0,0.7414
U0521,C020,Cloud Computing,Paid,Intermediate,4.8,38.0,0.6921
U0521,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0521,C033,Cloud Computing,Paid,Beginner,3.5,51.0,0.6643
U0521,C056,Cloud Computing,Free,Advanced,4.3,39.0,0.61
U0522,C070,AI & Machine Learning,Paid,Beginner,4.5,21.0,0.7056
U0522,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0522,C014,AI & Machine Learning,Paid,Intermediate,4.6,17.0,0.6144
U0522,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0522,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0523,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0523,C022,Web Development,Paid,Intermediate,4.0,45.0,0.6571
U0523,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0523,C037,Web Development,Paid,Beginner,3.9,43.0,0.6014
U0523,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0524,C039,Finance & Accounting,Free,Intermediate,4.4,21.0,0.6856
U0524,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0524,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0524,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0524,C080,Finance & Accounting,Certification,Beginner,3.8,21.0,0.5656
U0525,C038,Digital Marketing,Certification,Beginner,4.5,33.0,0.8231
U0525,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0525,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0525,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0525,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0526,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0526,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0526,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0526,C080,Finance & Accounting,Certification,Beginner,3.8,29.0,0.6318
U0526,C068,Cloud Computing,Certification,Intermediate,4.5,33.0,0.6231
U0527,C069,Design (UI/UX),Paid,Advanced,4.6,42.0,0.7236
U0527,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0527,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0527,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0527,C075,Business Analytics,Certification,Intermediate,4.7,44.0,0.5793
U0528,C038,Digital Marketing,Certification,Beginner,4.5,33.0,0.8231
U0528,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0528,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0528,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
